pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_08822_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.816326,0.000000,0.000000
_08822_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.810633,0.000000,0.000000
_08822_/Y,sky130_fd_sc_hd__nor2_1,output,0,664,2.810633,0.538541,0.070125
_08823_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.816290,0.000000,0.000000
_08823_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.810597,0.000000,0.000000
_08823_/Y,sky130_fd_sc_hd__nor2_1,output,0,988,2.810597,0.545855,0.070099
_08824_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.848581,0.538541,0.070125
_08824_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.868242,0.545855,0.070099
_08824_/Y,sky130_fd_sc_hd__nand2_1,output,0,433,3.848581,0.198282,0.138905
_08828_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,3.242807,0.000000,0.000000
_08828_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,3.182726,0.000000,0.000000
_08828_/Y,sky130_fd_sc_hd__nand2b_1,output,0,943,3.182726,0.224809,0.131747
_08829_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,3.318542,0.000000,0.000000
_08829_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,3.258825,0.000000,0.000000
_08829_/Y,sky130_fd_sc_hd__nand2b_1,output,0,945,3.258825,0.291368,0.158279
_08830_/A,sky130_fd_sc_hd__nor2_2,input,0,0,4.620680,0.194195,0.095589
_08830_/B,sky130_fd_sc_hd__nor2_2,input,0,0,4.702657,0.195155,0.095591
_08830_/Y,sky130_fd_sc_hd__nor2_2,output,0,361,4.620680,0.555417,0.065468
_08832_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,2.713667,0.000000,0.000000
_08832_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,2.653929,0.000000,0.000000
_08832_/Y,sky130_fd_sc_hd__nand2b_1,output,0,1067,2.653929,0.287500,0.157843
_08833_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.749086,0.000000,0.000000
_08833_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.769293,0.000000,0.000000
_08833_/Y,sky130_fd_sc_hd__nand2_1,output,0,1137,2.749086,0.470890,0.225207
_08834_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.764066,0.198350,0.096580
_08834_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.312378,0.470890,0.225207
_08834_/Y,sky130_fd_sc_hd__nor2_1,output,0,401,4.312378,0.407788,0.096659
_08837_/A1,sky130_fd_sc_hd__a22o_1,input,0,0,3.929572,0.219414,0.137093
_08837_/A2,sky130_fd_sc_hd__a22o_1,input,0,0,5.577915,0.221502,0.092429
_08837_/B1,sky130_fd_sc_hd__a22o_1,input,0,0,5.203319,0.397029,0.135297
_08837_/B2,sky130_fd_sc_hd__a22o_1,input,0,0,3.925769,0.218307,0.136562
_08837_/X,sky130_fd_sc_hd__a22o_1,output,0,10,3.925769,0.128377,0.094790
_08838_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.234510,0.000000,0.000000
_08838_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.254992,0.000000,0.000000
_08838_/Y,sky130_fd_sc_hd__nand2_1,output,0,1131,3.234510,0.729526,0.350439
_08839_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,3.497692,0.000000,0.000000
_08839_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,3.439863,0.000000,0.000000
_08839_/Y,sky130_fd_sc_hd__nand2b_1,output,0,1163,3.439862,0.584388,0.277199
_08841_/A,sky130_fd_sc_hd__nor2_2,input,0,0,4.676418,0.729526,0.350439
_08841_/B,sky130_fd_sc_hd__nor2_2,input,0,0,4.482215,0.584388,0.277199
_08841_/Y,sky130_fd_sc_hd__nor2_2,output,0,431,4.482215,0.556128,0.130071
_08844_/A,sky130_fd_sc_hd__nor2_2,input,0,0,4.980218,0.198350,0.096580
_08844_/B,sky130_fd_sc_hd__nor2_2,input,0,0,4.854357,0.584388,0.277199
_08844_/Y,sky130_fd_sc_hd__nor2_2,output,0,411,4.854357,0.902417,0.141804
_08846_/A,sky130_fd_sc_hd__nor3_1,input,0,0,4.188340,0.000000,0.000000
_08846_/B,sky130_fd_sc_hd__nor3_1,input,0,0,4.186591,0.000000,0.000000
_08846_/C,sky130_fd_sc_hd__nor3_1,input,0,0,4.810913,0.729526,0.350439
_08846_/Y,sky130_fd_sc_hd__nor3_1,output,0,391,4.186591,0.549990,0.121133
_08848_/A,sky130_fd_sc_hd__nor3_1,input,0,0,4.752455,0.000000,0.000000
_08848_/B,sky130_fd_sc_hd__nor3_1,input,0,0,4.749125,0.000000,0.000000
_08848_/C,sky130_fd_sc_hd__nor3_1,input,0,0,5.319243,0.584388,0.277199
_08848_/Y,sky130_fd_sc_hd__nor3_1,output,0,427,4.749125,0.811359,0.118631
_08850_/A1,sky130_fd_sc_hd__a22o_1,input,0,0,4.224927,0.219414,0.137093
_08850_/A2,sky130_fd_sc_hd__a22o_1,input,0,0,5.872678,0.195762,0.096100
_08850_/B1,sky130_fd_sc_hd__a22o_1,input,0,0,6.181756,0.243862,0.106251
_08850_/B2,sky130_fd_sc_hd__a22o_1,input,0,0,4.222989,0.219738,0.136947
_08850_/X,sky130_fd_sc_hd__a22o_1,output,0,14,4.222989,0.128928,0.093930
_08851_/A1,sky130_fd_sc_hd__a221oi_1,input,0,0,3.916977,0.218766,0.137130
_08851_/A2,sky130_fd_sc_hd__a221oi_1,input,0,0,5.708126,0.371217,0.130880
_08851_/B1,sky130_fd_sc_hd__a221oi_1,input,0,0,5.565643,0.180193,0.084543
_08851_/B2,sky130_fd_sc_hd__a221oi_1,input,0,0,3.915400,0.220224,0.137322
_08851_/C1,sky130_fd_sc_hd__a221oi_1,input,0,0,4.222989,0.128928,0.093930
_08851_/Y,sky130_fd_sc_hd__a221oi_1,output,0,12,3.915400,0.752209,0.117085
_08852_/A,sky130_fd_sc_hd__nor2_2,input,0,0,4.649440,0.287500,0.157843
_08852_/B,sky130_fd_sc_hd__nor2_2,input,0,0,4.649180,0.291368,0.158279
_08852_/Y,sky130_fd_sc_hd__nor2_2,output,0,435,4.649180,1.131693,0.119059
_08855_/A,sky130_fd_sc_hd__nor3_1,input,0,0,4.603840,0.000000,0.000000
_08855_/B,sky130_fd_sc_hd__nor3_1,input,0,0,4.602091,0.000000,0.000000
_08855_/C,sky130_fd_sc_hd__nor3_1,input,0,0,4.841835,0.470890,0.225207
_08855_/Y,sky130_fd_sc_hd__nor3_1,output,0,443,4.602091,0.550233,0.088199
_08858_/A,sky130_fd_sc_hd__nor3_1,input,0,0,4.375638,0.000000,0.000000
_08858_/B,sky130_fd_sc_hd__nor3_1,input,0,0,4.373889,0.000000,0.000000
_08858_/C,sky130_fd_sc_hd__nor3_1,input,0,0,4.678021,0.224809,0.131747
_08858_/Y,sky130_fd_sc_hd__nor3_1,output,0,441,4.373889,0.550647,0.056464
_08860_/A,sky130_fd_sc_hd__nor2_2,input,0,0,5.039080,0.195155,0.095591
_08860_/B,sky130_fd_sc_hd__nor2_2,input,0,0,4.733750,0.729526,0.350439
_08860_/Y,sky130_fd_sc_hd__nor2_2,output,0,417,4.733750,0.556652,0.135079
_08862_/A1,sky130_fd_sc_hd__a22o_1,input,0,0,4.284617,0.219414,0.137093
_08862_/A2,sky130_fd_sc_hd__a22o_1,input,0,0,5.999953,0.135515,0.082541
_08862_/B1,sky130_fd_sc_hd__a22o_1,input,0,0,5.984424,0.157212,0.087215
_08862_/B2,sky130_fd_sc_hd__a22o_1,input,0,0,4.282678,0.219738,0.136947
_08862_/X,sky130_fd_sc_hd__a22o_1,output,0,14,4.282678,0.128941,0.093939
_08863_/A1,sky130_fd_sc_hd__a221oi_1,input,0,0,3.977183,0.218766,0.137130
_08863_/A2,sky130_fd_sc_hd__a221oi_1,input,0,0,5.728931,0.117590,0.077753
_08863_/B1,sky130_fd_sc_hd__a221oi_1,input,0,0,5.748343,0.179518,0.092215
_08863_/B2,sky130_fd_sc_hd__a221oi_1,input,0,0,3.973662,0.218793,0.136938
_08863_/C1,sky130_fd_sc_hd__a221oi_1,input,0,0,4.282678,0.128941,0.093939
_08863_/Y,sky130_fd_sc_hd__a221oi_1,output,0,12,3.973662,0.761096,0.114418
_08864_/A,sky130_fd_sc_hd__nor2_2,input,0,0,4.709764,0.194195,0.095589
_08864_/B,sky130_fd_sc_hd__nor2_2,input,0,0,4.826841,0.091137,0.071318
_08864_/Y,sky130_fd_sc_hd__nor2_2,output,0,385,4.709764,0.463675,0.058247
_08866_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.903329,0.194195,0.095589
_08866_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.558466,0.470890,0.225207
_08866_/Y,sky130_fd_sc_hd__nor2_1,output,0,413,4.558466,0.658987,0.119579
_08869_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.787821,0.729526,0.350439
_08869_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.466607,0.470890,0.225207
_08869_/Y,sky130_fd_sc_hd__nor2_1,output,0,363,4.466607,0.663913,0.154140
_08871_/A1,sky130_fd_sc_hd__a222oi_1,input,0,0,4.007769,0.216092,0.136553
_08871_/A2,sky130_fd_sc_hd__a222oi_1,input,0,0,5.914647,0.220587,0.092628
_08871_/B1,sky130_fd_sc_hd__a222oi_1,input,0,0,5.630879,0.133412,0.082469
_08871_/B2,sky130_fd_sc_hd__a222oi_1,input,0,0,4.009037,0.219684,0.137029
_08871_/C1,sky130_fd_sc_hd__a222oi_1,input,0,0,3.982700,0.218307,0.136562
_08871_/C2,sky130_fd_sc_hd__a222oi_1,input,0,0,5.400986,0.271468,0.101851
_08871_/Y,sky130_fd_sc_hd__a222oi_1,output,0,12,3.982700,0.805974,0.101751
_08872_/A,sky130_fd_sc_hd__nor3_1,input,0,0,4.523580,0.000000,0.000000
_08872_/B,sky130_fd_sc_hd__nor3_1,input,0,0,4.520250,0.000000,0.000000
_08872_/C,sky130_fd_sc_hd__nor3_1,input,0,0,5.188397,0.198350,0.096580
_08872_/Y,sky130_fd_sc_hd__nor3_1,output,0,399,4.520250,0.811359,0.067899
_08875_/A,sky130_fd_sc_hd__nor3_1,input,0,0,4.647460,0.000000,0.000000
_08875_/B,sky130_fd_sc_hd__nor3_1,input,0,0,4.645710,0.000000,0.000000
_08875_/C,sky130_fd_sc_hd__nor3_1,input,0,0,5.327154,0.195155,0.095591
_08875_/Y,sky130_fd_sc_hd__nor3_1,output,0,407,4.645710,0.550784,0.052558
_08878_/A,sky130_fd_sc_hd__nor4_1,input,0,0,4.533101,0.000000,0.000000
_08878_/B,sky130_fd_sc_hd__nor4_1,input,0,0,4.532352,0.000000,0.000000
_08878_/C,sky130_fd_sc_hd__nor4_1,input,0,0,4.533803,0.000000,0.000000
_08878_/D,sky130_fd_sc_hd__nor4_1,input,0,0,4.531126,0.000000,0.000000
_08878_/Y,sky130_fd_sc_hd__nor4_1,output,0,390,4.531125,0.858083,0.048709
_08881_/A1,sky130_fd_sc_hd__a221oi_1,input,0,0,3.990843,0.218766,0.137130
_08881_/A2,sky130_fd_sc_hd__a221oi_1,input,0,0,5.395374,0.198481,0.095881
_08881_/B1,sky130_fd_sc_hd__a221oi_1,input,0,0,5.536689,0.202106,0.089275
_08881_/B2,sky130_fd_sc_hd__a221oi_1,input,0,0,3.989322,0.220224,0.137322
_08881_/C1,sky130_fd_sc_hd__a221oi_1,input,0,0,5.867476,0.391228,0.133328
_08881_/Y,sky130_fd_sc_hd__a221oi_1,output,0,12,3.989322,0.750388,0.112485
_08882_/A,sky130_fd_sc_hd__nand4_1,input,0,0,3.915400,0.752209,0.117085
_08882_/B,sky130_fd_sc_hd__nand4_1,input,0,0,3.973662,0.761096,0.114418
_08882_/C,sky130_fd_sc_hd__nand4_1,input,0,0,3.982700,0.805974,0.101751
_08882_/D,sky130_fd_sc_hd__nand4_1,input,0,0,3.989322,0.750388,0.112485
_08882_/Y,sky130_fd_sc_hd__nand4_1,output,0,10,3.915400,0.227847,0.209438
_08883_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.250064,0.000000,0.000000
_08883_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.244521,0.000000,0.000000
_08883_/Y,sky130_fd_sc_hd__nor2_1,output,0,2059,3.244521,0.492952,0.064950
_08884_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.136514,0.000000,0.000000
_08884_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.244521,0.492952,0.064950
_08884_/Y,sky130_fd_sc_hd__nand2_1,output,0,1897,3.136514,0.129474,0.086853
_08885_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.960943,0.000000,0.000000
_08885_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.136514,0.129474,0.086853
_08885_/Y,sky130_fd_sc_hd__nor2_1,output,0,1895,2.960943,0.404713,0.053306
_08887_/A1,sky130_fd_sc_hd__o221ai_1,input,0,0,3.579538,0.218469,0.137075
_08887_/A2,sky130_fd_sc_hd__o221ai_1,input,0,0,4.764770,0.797132,0.208770
_08887_/B1,sky130_fd_sc_hd__o221ai_1,input,0,0,3.925769,0.128377,0.094790
_08887_/B2,sky130_fd_sc_hd__o221ai_1,input,0,0,3.915400,0.227847,0.209438
_08887_/C1,sky130_fd_sc_hd__o221ai_1,input,0,0,4.389437,0.225269,0.103099
_08887_/Y,sky130_fd_sc_hd__o221ai_1,output,0,8,3.579538,0.541577,0.157477
_08890_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,2.814028,0.000000,0.000000
_08890_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,3.213388,0.000000,0.000000
_08890_/Y,sky130_fd_sc_hd__nor2b_1,output,0,847,2.814028,0.585772,0.114363
_08894_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.710342,0.160300,0.116910
_08894_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.022712,0.208696,0.090722
_08894_/Y,sky130_fd_sc_hd__nand2_1,output,0,12,3.710342,0.126579,0.066069
_08895_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,3.901040,0.000000,0.000000
_08895_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,4.146522,0.000000,0.000000
_08895_/Y,sky130_fd_sc_hd__nor2b_1,output,0,714,3.901040,0.287639,0.078863
_08898_/A,sky130_fd_sc_hd__and2_2,input,0,0,3.943578,0.000000,0.000000
_08898_/B,sky130_fd_sc_hd__and2_2,input,0,0,3.952815,0.000000,0.000000
_08898_/X,sky130_fd_sc_hd__and2_2,output,0,523,3.943577,0.370182,0.178174
_08903_/A1,sky130_fd_sc_hd__a222oi_1,input,0,0,3.778854,0.158595,0.116377
_08903_/A2,sky130_fd_sc_hd__a222oi_1,input,0,0,5.251556,0.532036,0.160802
_08903_/B1,sky130_fd_sc_hd__a222oi_1,input,0,0,4.713925,0.199823,0.097185
_08903_/B2,sky130_fd_sc_hd__a222oi_1,input,0,0,3.781548,0.162084,0.116955
_08903_/C1,sky130_fd_sc_hd__a222oi_1,input,0,0,5.473001,0.231614,0.094316
_08903_/C2,sky130_fd_sc_hd__a222oi_1,input,0,0,3.764137,0.162819,0.116932
_08903_/Y,sky130_fd_sc_hd__a222oi_1,output,0,12,3.764137,0.803025,0.114473
_08904_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.710342,0.126579,0.066069
_08904_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.764137,0.803025,0.114473
_08904_/Y,sky130_fd_sc_hd__nand2_1,output,0,10,3.710342,0.109939,0.103760
_08908_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.909207,0.160300,0.116910
_08908_/B,sky130_fd_sc_hd__nand2_1,input,0,0,4.783454,0.208696,0.090722
_08908_/Y,sky130_fd_sc_hd__nand2_1,output,0,12,3.909207,0.130493,0.068047
_08912_/A1,sky130_fd_sc_hd__a222oi_1,input,0,0,4.197795,0.158595,0.116377
_08912_/A2,sky130_fd_sc_hd__a222oi_1,input,0,0,5.670529,0.532036,0.160802
_08912_/B1,sky130_fd_sc_hd__a222oi_1,input,0,0,5.858955,0.450870,0.146284
_08912_/B2,sky130_fd_sc_hd__a222oi_1,input,0,0,4.200474,0.162084,0.116955
_08912_/C1,sky130_fd_sc_hd__a222oi_1,input,0,0,5.716284,0.231614,0.094316
_08912_/C2,sky130_fd_sc_hd__a222oi_1,input,0,0,4.183070,0.162819,0.116932
_08912_/Y,sky130_fd_sc_hd__a222oi_1,output,0,12,4.183070,0.804582,0.117392
_08913_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.317471,0.000000,0.000000
_08913_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.312451,0.000000,0.000000
_08913_/Y,sky130_fd_sc_hd__nor2_1,output,0,283,3.312451,0.348880,0.047282
_08914_/A,sky130_fd_sc_hd__nand3_1,input,0,0,3.206959,0.000000,0.000000
_08914_/B,sky130_fd_sc_hd__nand3_1,input,0,0,3.371249,0.492952,0.064950
_08914_/C,sky130_fd_sc_hd__nand3_1,input,0,0,3.312451,0.348880,0.047282
_08914_/Y,sky130_fd_sc_hd__nand3_1,output,0,219,3.206959,0.427636,0.251268
_08916_/A1,sky130_fd_sc_hd__a31oi_1,input,0,0,3.384336,0.000000,0.000000
_08916_/A2,sky130_fd_sc_hd__a31oi_1,input,0,0,3.909207,0.130493,0.068047
_08916_/A3,sky130_fd_sc_hd__a31oi_1,input,0,0,4.183070,0.804582,0.117392
_08916_/B1,sky130_fd_sc_hd__a31oi_1,input,0,0,4.287573,0.272922,0.102052
_08916_/Y,sky130_fd_sc_hd__a31oi_1,output,0,10,3.384336,0.325273,0.115199
_08917_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,3.271200,0.000000,0.000000
_08917_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,3.710342,0.109939,0.103760
_08917_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,3.384336,0.325273,0.115199
_08917_/Y,sky130_fd_sc_hd__o21ai_0,output,0,8,3.271200,0.446317,0.113262
_08918_/A,sky130_fd_sc_hd__or4_1,input,0,0,3.654115,0.000000,0.000000
_08918_/B,sky130_fd_sc_hd__or4_1,input,0,0,3.655290,0.000000,0.000000
_08918_/C,sky130_fd_sc_hd__or4_1,input,0,0,3.650792,0.000000,0.000000
_08918_/D,sky130_fd_sc_hd__or4_1,input,0,0,3.649027,0.000000,0.000000
_08918_/X,sky130_fd_sc_hd__or4_1,output,0,243,3.649027,0.375407,0.415117
_08919_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,2.811670,0.000000,0.000000
_08919_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,3.204445,0.000000,0.000000
_08919_/Y,sky130_fd_sc_hd__nor2b_1,output,0,421,2.811670,0.429931,0.097250
_08920_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.810597,0.545855,0.070099
_08920_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.811670,0.429931,0.097250
_08920_/Y,sky130_fd_sc_hd__nand2_1,output,0,309,2.810597,0.254102,0.163912
_08921_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.649027,0.375407,0.415117
_08921_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.486509,0.254102,0.163912
_08921_/Y,sky130_fd_sc_hd__nor2_1,output,0,207,3.486509,0.412434,0.083666
_08922_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.814911,0.585772,0.114363
_08922_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.811716,0.429931,0.097250
_08922_/Y,sky130_fd_sc_hd__nand2_1,output,0,297,2.811716,0.254102,0.169608
_08923_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.581070,0.375407,0.415117
_08923_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.386026,0.254102,0.169608
_08923_/Y,sky130_fd_sc_hd__nor2_1,output,0,195,4.386026,0.410816,0.083401
_08924_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.206804,0.375407,0.415117
_08924_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.972068,0.198282,0.138905
_08924_/Y,sky130_fd_sc_hd__nor2_1,output,0,176,3.972068,0.408659,0.083076
_08925_/A,sky130_fd_sc_hd__nor3_1,input,0,0,4.526081,0.412434,0.083666
_08925_/B,sky130_fd_sc_hd__nor3_1,input,0,0,4.489581,0.410816,0.083401
_08925_/C,sky130_fd_sc_hd__nor3_1,input,0,0,4.303470,0.408659,0.083076
_08925_/Y,sky130_fd_sc_hd__nor3_1,output,0,167,4.303470,0.707394,0.089919
_08926_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.814028,0.585772,0.114363
_08926_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.828898,0.538541,0.070125
_08926_/Y,sky130_fd_sc_hd__nand2_1,output,0,277,2.814028,0.253760,0.169932
_08927_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.282602,0.253760,0.169932
_08927_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.425300,0.375407,0.415117
_08927_/Y,sky130_fd_sc_hd__nor2_1,output,0,175,4.282602,0.408285,0.083966
_08928_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.810633,0.538541,0.070125
_08928_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.901040,0.410979,0.138631
_08928_/Y,sky130_fd_sc_hd__nand2_1,output,0,278,2.810633,0.254286,0.162868
_08929_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.396484,0.375407,0.415117
_08929_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.234062,0.254286,0.162868
_08929_/Y,sky130_fd_sc_hd__nor2_1,output,0,176,4.234062,0.408591,0.083169
_08930_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.282602,0.408285,0.083966
_08930_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.234062,0.408591,0.083169
_08930_/Y,sky130_fd_sc_hd__nor2_1,output,0,169,4.234062,0.339882,0.083155
_08931_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.438723,0.148274,0.085597
_08931_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.386026,0.114082,0.077891
_08931_/Y,sky130_fd_sc_hd__nor2_1,output,0,53,4.386026,0.398871,0.058671
_08932_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,2.867227,0.000000,0.000000
_08932_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,3.249674,0.000000,0.000000
_08932_/Y,sky130_fd_sc_hd__nor2b_1,output,0,206,2.867227,0.287639,0.078863
_08934_/A,sky130_fd_sc_hd__nand3_1,input,0,0,4.568944,0.339882,0.083155
_08934_/B,sky130_fd_sc_hd__nand3_1,input,0,0,5.090098,0.398871,0.058671
_08934_/C,sky130_fd_sc_hd__nand3_1,input,0,0,3.850245,0.254516,0.108825
_08934_/Y,sky130_fd_sc_hd__nand3_1,output,0,29,3.850245,0.427476,0.244933
_08935_/A1,sky130_fd_sc_hd__a31oi_1,input,0,0,3.579538,0.541577,0.157477
_08935_/A2,sky130_fd_sc_hd__a31oi_1,input,0,0,3.271200,0.446317,0.113262
_08935_/A3,sky130_fd_sc_hd__a31oi_1,input,0,0,4.789454,0.133870,0.082438
_08935_/B1,sky130_fd_sc_hd__a31oi_1,input,0,0,4.310371,0.094795,0.068363
_08935_/Y,sky130_fd_sc_hd__a31oi_1,output,0,6,3.271200,0.388144,0.132630
_08938_/A1,sky130_fd_sc_hd__a222oi_1,input,0,0,3.108216,0.216092,0.136553
_08938_/A2,sky130_fd_sc_hd__a222oi_1,input,0,0,5.015067,0.220587,0.092628
_08938_/B1,sky130_fd_sc_hd__a222oi_1,input,0,0,4.731362,0.133412,0.082469
_08938_/B2,sky130_fd_sc_hd__a222oi_1,input,0,0,3.109513,0.219684,0.137029
_08938_/C1,sky130_fd_sc_hd__a222oi_1,input,0,0,3.083133,0.218307,0.136562
_08938_/C2,sky130_fd_sc_hd__a222oi_1,input,0,0,4.363343,0.397029,0.135297
_08938_/Y,sky130_fd_sc_hd__a222oi_1,output,0,8,3.083133,0.800824,0.112210
_08942_/A1,sky130_fd_sc_hd__a221oi_1,input,0,0,3.172981,0.218766,0.137130
_08942_/A2,sky130_fd_sc_hd__a221oi_1,input,0,0,4.736687,0.202106,0.089275
_08942_/B1,sky130_fd_sc_hd__a221oi_1,input,0,0,4.577864,0.271468,0.101851
_08942_/B2,sky130_fd_sc_hd__a221oi_1,input,0,0,3.141694,0.197324,0.130098
_08942_/C1,sky130_fd_sc_hd__a221oi_1,input,0,0,4.831313,0.391228,0.133328
_08942_/Y,sky130_fd_sc_hd__a221oi_1,output,0,8,3.141694,0.761135,0.114028
_08946_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.496024,0.219900,0.137578
_08946_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,5.285143,0.371217,0.130880
_08946_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,5.128264,0.180193,0.084543
_08946_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,3.480638,0.219981,0.137157
_08946_/Y,sky130_fd_sc_hd__a22oi_1,output,0,12,3.480638,0.448784,0.106793
_08949_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.554481,0.219900,0.137578
_08949_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,5.269258,0.135515,0.082541
_08949_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,5.240396,0.157212,0.087215
_08949_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,3.539149,0.219981,0.137157
_08949_/Y,sky130_fd_sc_hd__a22oi_1,output,0,12,3.539149,0.454270,0.105172
_08952_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.575073,0.219900,0.137578
_08952_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,5.327703,0.117590,0.077753
_08952_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,5.329928,0.179518,0.092215
_08952_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,3.557852,0.218550,0.136773
_08952_/Y,sky130_fd_sc_hd__a22oi_1,output,0,12,3.557852,0.451230,0.104558
_08954_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.550099,0.219900,0.137578
_08954_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,4.954555,0.198481,0.095881
_08954_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,5.492630,0.243862,0.106251
_08954_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,3.534680,0.219981,0.137157
_08954_/Y,sky130_fd_sc_hd__a22oi_1,output,0,12,3.534680,0.447746,0.103330
_08955_/A,sky130_fd_sc_hd__nand4_1,input,0,0,3.480638,0.448784,0.106793
_08955_/B,sky130_fd_sc_hd__nand4_1,input,0,0,3.539149,0.454270,0.105172
_08955_/C,sky130_fd_sc_hd__nand4_1,input,0,0,3.557852,0.451230,0.104558
_08955_/D,sky130_fd_sc_hd__nand4_1,input,0,0,3.534680,0.447746,0.103330
_08955_/Y,sky130_fd_sc_hd__nand4_1,output,0,10,3.480638,0.227271,0.166285
_08956_/A1,sky130_fd_sc_hd__a221oi_1,input,0,0,3.142143,0.218766,0.137130
_08956_/A2,sky130_fd_sc_hd__a221oi_1,input,0,0,4.791117,0.221502,0.092429
_08956_/B1,sky130_fd_sc_hd__a221oi_1,input,0,0,4.772036,0.195762,0.096100
_08956_/B2,sky130_fd_sc_hd__a221oi_1,input,0,0,3.140568,0.220224,0.137322
