pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_4391_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,2.085625,0.097358,0.073836
_4391_/S,sky130_fd_sc_hd__mux2_2,input,0,0,3.582330,0.508766,0.156361
_4391_/X,sky130_fd_sc_hd__mux2_2,output,0,3,2.085625,0.091865,0.156025
_4392_/A0,sky130_fd_sc_hd__mux2_2,input,0,0,2.185248,0.158095,0.088400
_4392_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,2.297125,0.199252,0.098129
_4392_/S,sky130_fd_sc_hd__mux2_2,input,0,0,3.582330,0.508766,0.156361
_4392_/X,sky130_fd_sc_hd__mux2_2,output,0,3,2.185248,0.091895,0.156025
_4393_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.876967,0.179547,0.093398
_4393_/Y,sky130_fd_sc_hd__inv_1,output,0,395,2.876967,0.186870,0.071177
_4394_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.055311,0.081619,0.069593
_4394_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.474973,0.508766,0.156361
_4394_/Y,sky130_fd_sc_hd__nand2_1,output,0,5,2.055311,0.107573,0.079162
_4395_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.876967,0.064417,0.065019
_4395_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,3.427879,0.508766,0.156361
_4395_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.055311,0.107573,0.079162
_4395_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.055311,0.375033,0.096895
_4396_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.902223,0.145646,0.085753
_4396_/Y,sky130_fd_sc_hd__inv_1,output,0,403,2.902223,0.153360,0.057852
_4397_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.122969,0.139046,0.084295
_4397_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.477597,0.508766,0.156361
_4397_/Y,sky130_fd_sc_hd__nand2_1,output,0,5,2.122968,0.107573,0.079162
_4398_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.902223,0.064403,0.065000
_4398_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,3.427878,0.508766,0.156361
_4398_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.122968,0.107573,0.079162
_4398_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.122969,0.375033,0.096895
_4399_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.931197,0.167215,0.090644
_4399_/Y,sky130_fd_sc_hd__inv_1,output,0,415,2.931197,0.153297,0.060408
_4400_/A,sky130_fd_sc_hd__nand2_1,input,0,0,1.996477,0.102451,0.075250
_4400_/B,sky130_fd_sc_hd__nand2_1,input,0,0,3.475119,0.508766,0.156361
_4400_/Y,sky130_fd_sc_hd__nand2_1,output,0,5,1.996477,0.107573,0.079162
_4401_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.931197,0.064403,0.065003
_4401_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,3.427879,0.508766,0.156361
_4401_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,1.996477,0.107573,0.079162
_4401_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,1.996477,0.375033,0.096895
_4402_/A0,sky130_fd_sc_hd__mux2_2,input,0,0,2.251842,0.222719,0.103258
_4402_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,2.103497,0.110144,0.077314
_4402_/S,sky130_fd_sc_hd__mux2_2,input,0,0,3.582330,0.508766,0.156361
_4402_/X,sky130_fd_sc_hd__mux2_2,output,0,3,2.103497,0.091805,0.156025
_4404_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.785284,0.090464,0.071990
_4404_/Y,sky130_fd_sc_hd__inv_1,output,0,244,2.785284,0.147129,0.049505
_4405_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,2.908456,0.610471,0.175193
_4405_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,2.246780,0.105846,0.076278
_4405_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,2.099738,0.090464,0.071990
_4405_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,2.564944,0.371278,0.130753
_4405_/Y,sky130_fd_sc_hd__a22oi_1,output,0,9,2.099738,0.558009,0.160686
_4406_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.460454,0.610471,0.175193
_4406_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.785284,0.064300,0.064880
_4406_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.154966,0.558009,0.160686
_4406_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.154966,0.375477,0.126032
_4407_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.425102,0.187852,0.095418
_4407_/Y,sky130_fd_sc_hd__inv_1,output,0,5,2.425102,0.075714,0.041024
_4408_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.460442,0.610471,0.175193
_4408_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.425102,0.075714,0.041024
_4408_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.714199,0.085178,0.070407
_4408_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.425102,0.375477,0.111061
_4409_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.326224,0.090464,0.071990
_4409_/Y,sky130_fd_sc_hd__inv_1,output,0,271,2.326224,0.128894,0.044963
_4410_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.460454,0.610471,0.175193
_4410_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.326224,0.128894,0.044963
_4410_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.154894,0.565945,0.160639
_4410_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.154894,0.375477,0.126995
_4411_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.366215,0.126651,0.081421
_4411_/Y,sky130_fd_sc_hd__inv_1,output,0,285,2.366215,0.128826,0.048455
_4412_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.460455,0.610471,0.175193
_4412_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.366215,0.128826,0.048455
_4412_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.193447,0.559048,0.160576
_4412_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.193447,0.375477,0.126158
_4413_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.785640,0.090464,0.071990
_4413_/Y,sky130_fd_sc_hd__inv_1,output,0,297,2.785640,0.146646,0.049748
_4414_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.460454,0.610471,0.175193
_4414_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.785640,0.064300,0.064881
_4414_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.154894,0.565945,0.160639
_4414_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.154894,0.375477,0.126995
_4415_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.825882,0.126651,0.081421
_4415_/Y,sky130_fd_sc_hd__inv_1,output,0,315,2.825882,0.145194,0.052724
_4416_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.460442,0.610471,0.175193
_4416_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.825882,0.064299,0.064885
_4416_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.632091,0.085178,0.070407
_4416_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.460442,0.375477,0.111061
_4417_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.644085,0.153766,0.087848
_4417_/Y,sky130_fd_sc_hd__inv_1,output,0,7,2.644085,0.075673,0.036352
_4418_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.712544,0.610471,0.175193
_4418_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.644085,0.075673,0.036352
_4418_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.811952,0.085178,0.070407
_4418_/Y,sky130_fd_sc_hd__o21ai_0,output,0,5,2.644085,0.634668,0.167032
_4419_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.841295,0.090342,0.071989
_4419_/Y,sky130_fd_sc_hd__inv_1,output,0,338,2.841295,0.145298,0.049394
_4420_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.460442,0.610471,0.175193
_4420_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.841294,0.064299,0.064880
_4420_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.649366,0.085178,0.070407
_4420_/Y,sky130_fd_sc_hd__o21ai_0,output,0,3,2.460442,0.375477,0.111061
_4424_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,4.059769,0.418232,0.141442
_4424_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,3.806166,0.440352,0.145293
_4424_/Y,sky130_fd_sc_hd__nor2b_1,output,0,267,3.806166,0.545754,0.108658
_4425_/A,sky130_fd_sc_hd__and2_0,input,0,0,3.350484,0.165557,0.067663
_4425_/B,sky130_fd_sc_hd__and2_0,input,0,0,3.975346,0.440352,0.145293
_4425_/X,sky130_fd_sc_hd__and2_0,output,0,305,3.350484,0.479401,0.175527
_4427_/A,sky130_fd_sc_hd__or3_1,input,0,0,3.952917,0.508766,0.156361
_4427_/B,sky130_fd_sc_hd__or3_1,input,0,0,3.806166,0.545754,0.108658
_4427_/C,sky130_fd_sc_hd__or3_1,input,0,0,3.375405,0.077522,0.068095
_4427_/X,sky130_fd_sc_hd__or3_1,output,0,7,3.375405,0.111558,0.215279
_4428_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,4.102540,0.440352,0.145293
_4428_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,4.580254,0.418232,0.141442
_4428_/Y,sky130_fd_sc_hd__nor2b_1,output,0,80,4.102540,1.305327,0.188359
_4430_/A,sky130_fd_sc_hd__inv_1,input,0,0,3.978729,0.371278,0.130753
_4430_/Y,sky130_fd_sc_hd__inv_1,output,0,277,3.978729,0.091150,0.069165
