pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_13141_/C1,sky130_fd_sc_hd__o211ai_1,input,0,0,INF,0.438936,0.276607
_13141_/Y,sky130_fd_sc_hd__o211ai_1,output,0,8,INF,0.473088,0.135412
_13142_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.479782,0.147877
_13142_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.408610,0.095034
_13142_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.473088,0.135412
_13142_/Y,sky130_fd_sc_hd__o21ai_0,output,0,6,INF,0.450594,0.129958
_13143_/A0,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.117042,0.195426
_13143_/A1,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.116950,0.194996
_13143_/A2,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.115218,0.194798
_13143_/A3,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.115743,0.194798
_13143_/S0,sky130_fd_sc_hd__mux4_2,input,0,0,INF,2.067177,0.450366
_13143_/S1,sky130_fd_sc_hd__mux4_2,input,0,0,INF,3.241104,0.600740
_13143_/X,sky130_fd_sc_hd__mux4_2,output,0,10,INF,0.146201,0.262356
_13144_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,INF,3.106191,0.617505
_13144_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,INF,0.146201,0.262356
_13144_/Y,sky130_fd_sc_hd__nand2b_1,output,0,8,INF,0.155496,0.103821
_13145_/A0,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.117042,0.195426
_13145_/A1,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.116950,0.194996
_13145_/A2,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.115218,0.194798
_13145_/A3,sky130_fd_sc_hd__mux4_2,input,0,0,INF,0.115743,0.194798
_13145_/S0,sky130_fd_sc_hd__mux4_2,input,0,0,INF,2.067177,0.450366
_13145_/S1,sky130_fd_sc_hd__mux4_2,input,0,0,INF,3.241104,0.600740
_13145_/X,sky130_fd_sc_hd__mux4_2,output,0,10,INF,0.144858,0.261662
_13146_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,3.106191,0.617505
_13146_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,0.144858,0.261662
_13146_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,1.196396,0.970908
_13146_/Y,sky130_fd_sc_hd__a21oi_1,output,0,8,INF,0.337196,0.356634
_13147_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,1.443022,0.331767
_13147_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.131981,0.205300
_13147_/Y,sky130_fd_sc_hd__nand2_1,output,0,12,INF,0.129369,0.221950
_13148_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,2.067177,0.450366
