pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_378_/A,sky130_fd_sc_hd__nor4_1,input,0,0,3.005331,0.227877,0.084297
_378_/B,sky130_fd_sc_hd__nor4_1,input,0,0,3.073756,0.283527,0.098596
_378_/C,sky130_fd_sc_hd__nor4_1,input,0,0,2.954611,0.192027,0.074175
_378_/D,sky130_fd_sc_hd__nor4_1,input,0,0,2.920380,0.168034,0.068414
_378_/Y,sky130_fd_sc_hd__nor4_1,output,0,354,2.920380,0.851431,0.066724
_379_/A,sky130_fd_sc_hd__nor4_1,input,0,0,3.728856,0.338010,0.112160
_379_/B,sky130_fd_sc_hd__nor4_1,input,0,0,3.565626,0.213941,0.080808
_379_/C,sky130_fd_sc_hd__nor4_1,input,0,0,3.536536,0.192027,0.074175
_379_/D,sky130_fd_sc_hd__nor4_1,input,0,0,3.502306,0.168034,0.068414
_379_/Y,sky130_fd_sc_hd__nor4_1,output,0,336,3.502306,0.851431,0.076837
_380_/A,sky130_fd_sc_hd__nand3_1,input,0,0,3.577954,0.127122,0.080681
_380_/B,sky130_fd_sc_hd__nand3_1,input,0,0,3.597414,0.115282,0.078015
_380_/C,sky130_fd_sc_hd__nand3_1,input,0,0,3.563274,0.094463,0.072247
_380_/Y,sky130_fd_sc_hd__nand3_1,output,0,286,3.563274,0.283335,0.157933
_381_/A,sky130_fd_sc_hd__nor4_1,input,0,0,3.017106,0.452253,0.141031
_381_/B,sky130_fd_sc_hd__nor4_1,input,0,0,2.930767,0.385116,0.123654
_381_/C,sky130_fd_sc_hd__nor4_1,input,0,0,2.852746,0.320196,0.106849
_381_/D,sky130_fd_sc_hd__nor4_1,input,0,0,3.563274,0.283335,0.157933
_381_/Y,sky130_fd_sc_hd__nor4_1,output,0,268,2.852746,0.853091,0.089649
_382_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,2.521384,0.284567,0.098305
_382_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,3.271233,0.113458,0.077880
_382_/Y,sky130_fd_sc_hd__nand2b_1,output,0,261,2.521384,0.202537,0.122432
_383_/A,sky130_fd_sc_hd__or2_1,input,0,0,2.644049,0.291378,0.100546
_383_/B,sky130_fd_sc_hd__or2_1,input,0,0,2.470402,0.159899,0.066629
_383_/X,sky130_fd_sc_hd__or2_1,output,0,295,2.470402,0.363780,0.213926
_384_/A,sky130_fd_sc_hd__or3_1,input,0,0,2.610946,0.434618,0.135789
_384_/B,sky130_fd_sc_hd__or3_1,input,0,0,2.773494,0.202537,0.122432
_384_/C,sky130_fd_sc_hd__or3_1,input,0,0,2.832408,0.363780,0.213926
_384_/X,sky130_fd_sc_hd__or3_1,output,0,173,2.610946,0.487058,0.346123
_387_/A,sky130_fd_sc_hd__or3_1,input,0,0,3.121871,0.474731,0.146903
_387_/B,sky130_fd_sc_hd__or3_1,input,0,0,3.128314,0.483697,0.149670
