pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
tapmem[98][4]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[98][4]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,3.373085,3.263764,0.430411
tapmem[98][4]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,22,4.345653,0.133187,0.206354
tapmem[98][4]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.345653,0.000000,0.000000
tapmem[98][5]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[98][5]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,3.373085,3.263764,0.430411
tapmem[98][5]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,3.998599,0.133187,0.206354
tapmem[98][5]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.998599,0.000000,0.000000
tapmem[98][6]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[98][6]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,3.373085,3.263764,0.430411
tapmem[98][6]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,20,4.743443,0.133187,0.206354
tapmem[98][6]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.743443,0.000000,0.000000
tapmem[98][7]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[98][7]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,3.373085,3.263764,0.430411
tapmem[98][7]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,14,3.705093,0.134270,0.206225
tapmem[98][7]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.705093,0.000000,0.000000
tapmem[98][8]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[98][8]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,3.373085,3.263764,0.430411
tapmem[98][8]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,18,3.990302,0.133187,0.206354
tapmem[98][8]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.990302,0.000000,0.000000
tapmem[98][9]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[98][9]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,3.373085,3.263764,0.430411
tapmem[98][9]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,3.033474,0.134270,0.206225
tapmem[98][9]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.033474,0.000000,0.000000
tapmem[99][0]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][0]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][0]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,4.435223,0.133187,0.206354
tapmem[99][0]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.435223,0.000000,0.000000
tapmem[99][10]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][10]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][10]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,3.030722,0.132599,0.205773
tapmem[99][10]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.030722,0.000000,0.000000
tapmem[99][11]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][11]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][11]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,12,3.029043,0.133187,0.206354
tapmem[99][11]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.029043,0.000000,0.000000
tapmem[99][12]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][12]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][12]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,12,2.593005,0.132599,0.205773
tapmem[99][12]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.593005,0.000000,0.000000
tapmem[99][13]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][13]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][13]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,14,2.873320,0.132599,0.205773
tapmem[99][13]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.873320,0.000000,0.000000
tapmem[99][14]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][14]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][14]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,3.030839,0.132599,0.205773
tapmem[99][14]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.030839,0.000000,0.000000
tapmem[99][15]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][15]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
