pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_194_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,1.691104,0.000000,0.000000
_194_/S,sky130_fd_sc_hd__mux2_2,input,0,0,2.591888,0.577494,0.168317
_194_/X,sky130_fd_sc_hd__mux2_2,output,0,2,1.691104,0.091768,0.158982
_195_/A0,sky130_fd_sc_hd__mux2_2,input,0,0,1.835271,0.225997,0.262994
_195_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,1.691104,0.000000,0.000000
_195_/S,sky130_fd_sc_hd__mux2_2,input,0,0,2.591888,0.577494,0.168317
_195_/X,sky130_fd_sc_hd__mux2_2,output,0,2,1.691104,0.091801,0.158982
_196_/A0,sky130_fd_sc_hd__mux2_2,input,0,0,2.153937,0.087782,0.071312
_196_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,1.691104,0.000000,0.000000
_196_/S,sky130_fd_sc_hd__mux2_2,input,0,0,2.591888,0.577494,0.168317
_196_/X,sky130_fd_sc_hd__mux2_2,output,0,2,1.691104,0.091845,0.158982
_197_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.767915,0.577494,0.168317
_197_/B,sky130_fd_sc_hd__nand2_1,input,0,0,1.602019,0.000000,0.000000
_197_/Y,sky130_fd_sc_hd__nand2_1,output,0,4,1.602019,0.107588,0.107950
_198_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.495133,0.086103,0.070683
_198_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.407306,0.577494,0.168317
_198_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,1.602019,0.107588,0.107950
_198_/Y,sky130_fd_sc_hd__o21ai_0,output,0,2,1.602019,0.375035,0.102198
_199_/A0,sky130_fd_sc_hd__mux2_2,input,0,0,2.039558,0.379282,0.331434
_199_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,1.691104,0.000000,0.000000
_199_/S,sky130_fd_sc_hd__mux2_2,input,0,0,2.591888,0.577494,0.168317
_199_/X,sky130_fd_sc_hd__mux2_2,output,0,2,1.691104,0.091901,0.158982
_200_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.767915,0.577494,0.168317
_200_/B,sky130_fd_sc_hd__nand2_1,input,0,0,1.602019,0.000000,0.000000
_200_/Y,sky130_fd_sc_hd__nand2_1,output,0,4,1.602019,0.107588,0.107950
_201_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.551939,0.064407,0.065021
_201_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.407306,0.577494,0.168317
_201_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,1.602019,0.107588,0.107950
_201_/Y,sky130_fd_sc_hd__o21ai_0,output,0,2,1.602019,0.375033,0.102198
_202_/A0,sky130_fd_sc_hd__mux2_2,input,0,0,2.181175,0.486244,0.373096
_202_/A1,sky130_fd_sc_hd__mux2_2,input,0,0,1.691104,0.000000,0.000000
_202_/S,sky130_fd_sc_hd__mux2_2,input,0,0,2.591888,0.577494,0.168317
_202_/X,sky130_fd_sc_hd__mux2_2,output,0,2,1.691104,0.092282,0.158982
_203_/A1,sky130_fd_sc_hd__a311o_2,input,0,0,3.682893,1.012496,0.174575
_203_/A2,sky130_fd_sc_hd__a311o_2,input,0,0,3.588491,0.368478,0.194076
_203_/A3,sky130_fd_sc_hd__a311o_2,input,0,0,3.568192,0.940350,0.186970
_203_/B1,sky130_fd_sc_hd__a311o_2,input,0,0,3.439775,0.401088,0.087154
_203_/C1,sky130_fd_sc_hd__a311o_2,input,0,0,3.629999,0.436004,0.095836
_203_/X,sky130_fd_sc_hd__a311o_2,output,0,90,3.439775,0.214948,0.207764
_204_/A,sky130_fd_sc_hd__inv_1,input,0,0,1.564055,0.183783,0.072682
_204_/Y,sky130_fd_sc_hd__inv_1,output,0,146,1.564055,0.182287,0.071327
_205_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.943615,0.182287,0.071327
_205_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.572446,0.320606,0.107507
_205_/Y,sky130_fd_sc_hd__nand2_1,output,0,119,2.572446,0.457796,0.220795
_206_/A1,sky130_fd_sc_hd__a21oi_2,input,0,0,4.090622,0.342137,0.175406
_206_/A2,sky130_fd_sc_hd__a21oi_2,input,0,0,4.669328,0.214948,0.207764
_206_/B1,sky130_fd_sc_hd__a21oi_2,input,0,0,4.527816,0.237920,0.105370
_206_/Y,sky130_fd_sc_hd__a21oi_2,output,0,49,4.090622,1.803949,0.267934
_208_/A_N,sky130_fd_sc_hd__and3b_1,input,0,0,4.612422,0.237920,0.105370
_208_/B,sky130_fd_sc_hd__and3b_1,input,0,0,4.443556,0.214948,0.207764
_208_/C,sky130_fd_sc_hd__and3b_1,input,0,0,3.888103,0.342137,0.175406
_208_/X,sky130_fd_sc_hd__and3b_1,output,0,46,3.888103,1.069801,0.332806
_212_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922616,0.000000,0.000000
_212_/B,sky130_fd_sc_hd__and2_1,input,0,0,3.051485,0.237920,0.105370
_212_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922616,0.140593,0.089202
_213_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,1.987070,0.364782,0.323835
_213_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321265,1.803949,0.267934
_213_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_213_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.719983,0.441716,0.124560
_213_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922616,0.140593,0.089202
_213_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922616,0.120814,0.127982
_214_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922616,0.000000,0.000000
_214_/B,sky130_fd_sc_hd__and2_1,input,0,0,3.051485,0.237920,0.105370
_214_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922616,0.140593,0.089202
_215_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,1.884317,0.287530,0.288613
_215_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321256,1.803949,0.267934
_215_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_215_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.585758,0.441743,0.100828
_215_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922616,0.140593,0.089202
_215_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.884317,0.120814,0.127982
_216_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922616,0.000000,0.000000
_216_/B,sky130_fd_sc_hd__and2_1,input,0,0,3.051485,0.237920,0.105370
_216_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922616,0.140593,0.089202
_217_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.005996,0.379069,0.329682
_217_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321262,1.803949,0.267934
_217_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_217_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.737788,0.442046,0.098134
_217_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922616,0.140593,0.089202
_217_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922616,0.120814,0.127982
_218_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922616,0.000000,0.000000
_218_/B,sky130_fd_sc_hd__and2_1,input,0,0,3.051485,0.237920,0.105370
_218_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922616,0.140593,0.089202
_219_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,1.872078,0.278391,0.284475
_219_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321255,1.803949,0.267934
_219_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_219_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.837238,0.442021,0.088635
_219_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922616,0.140593,0.089202
_219_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.872078,0.120814,0.127982
_220_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922616,0.000000,0.000000
_220_/B,sky130_fd_sc_hd__and2_1,input,0,0,3.051485,0.237920,0.105370
_220_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922616,0.140593,0.089202
_221_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.149140,0.112667,0.077931
_221_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321096,1.803949,0.267934
_221_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_221_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,3.153642,0.364299,0.092054
_221_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922616,0.140593,0.089202
_221_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922616,0.120814,0.127982
_222_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922616,0.000000,0.000000
_222_/B,sky130_fd_sc_hd__and2_1,input,0,0,3.051485,0.237920,0.105370
_222_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922616,0.140593,0.089202
_223_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.032732,0.113408,0.077997
_223_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321096,1.803949,0.267934
_223_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_223_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.585758,0.441620,0.100813
_223_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922616,0.140593,0.089202
_223_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922616,0.120814,0.127982
_224_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_224_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_224_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_225_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.137243,0.103592,0.075403
_225_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321088,1.803949,0.267934
_225_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_225_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.698441,0.363702,0.127719
_225_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_225_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922805,0.120814,0.127982
_226_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_226_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_226_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_227_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,1.911366,0.307726,0.296155
_227_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321260,1.803949,0.267934
_227_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_227_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.935637,0.441741,0.093635
_227_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_227_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.911366,0.120814,0.127982
_228_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_228_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_228_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_229_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.149704,0.113095,0.077900
_229_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321096,1.803949,0.267934
_229_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_229_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.853279,0.441768,0.084622
_229_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_229_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922805,0.120814,0.127982
_230_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_230_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_230_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_231_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.033348,0.113873,0.078054
_231_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321097,1.803949,0.267934
_231_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_231_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,3.121226,0.363771,0.108196
_231_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_231_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922805,0.120814,0.127982
_232_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_232_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_232_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_233_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.138786,0.104690,0.075556
_233_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321088,1.803949,0.267934
_233_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_233_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,3.186223,0.364308,0.092063
_233_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_233_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922805,0.120814,0.127982
_234_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_234_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_234_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_235_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.285375,0.091873,0.072198
_235_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321077,1.803949,0.267934
_235_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_235_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,3.049439,0.363744,0.108192
_235_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_235_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922805,0.120814,0.127982
_236_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_236_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_236_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_237_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.112677,0.130893,0.082270
_237_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321111,1.803949,0.267934
_237_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_237_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.738127,0.442046,0.098263
_237_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_237_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922805,0.120814,0.127982
_238_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922805,0.000000,0.000000
_238_/B,sky130_fd_sc_hd__and2_1,input,0,0,2.572446,0.457796,0.220795
_238_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922805,0.140694,0.089147
_239_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.131203,0.132162,0.082440
_239_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321111,1.803949,0.267934
_239_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_239_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.544612,0.441529,0.096466
_239_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922805,0.140694,0.089147
_239_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922805,0.120814,0.127982
_240_/A,sky130_fd_sc_hd__and2_1,input,0,0,1.922616,0.000000,0.000000
_240_/B,sky130_fd_sc_hd__and2_1,input,0,0,3.051485,0.237920,0.105370
_240_/X,sky130_fd_sc_hd__and2_1,output,0,4,1.922616,0.140593,0.089202
_241_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,2.099085,0.131899,0.082183
_241_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,4.321110,1.803949,0.267934
_241_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,3.888103,1.069801,0.332806
_241_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.616373,0.364269,0.109154
_241_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,1.922616,0.140593,0.089202
_241_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.922616,0.120814,0.127982
_242_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.100320,0.577494,0.168317
_242_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.460045,0.320606,0.107507
_242_/Y,sky130_fd_sc_hd__nor2_1,output,0,52,2.460045,0.488177,0.117017
_243_/A,sky130_fd_sc_hd__and2_0,input,0,0,2.037457,0.162988,0.067345
_243_/B,sky130_fd_sc_hd__and2_0,input,0,0,2.460045,0.488177,0.117017
_243_/X,sky130_fd_sc_hd__and2_0,output,0,10,2.037457,0.164048,0.092890
_244_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,1.370616,0.000000,0.000000
_244_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,2.037457,0.164048,0.092890
_244_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,1.320084,0.000000,0.000000
_244_/Y,sky130_fd_sc_hd__a21oi_1,output,0,7,1.320084,0.446660,0.093911
_245_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,1.564055,0.182287,0.071327
_245_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,1.314404,0.000000,0.000000
_245_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,1.320084,0.446660,0.093911
_245_/Y,sky130_fd_sc_hd__o21ai_0,output,0,2,1.314404,0.349298,0.108811
_246_/A1,sky130_fd_sc_hd__a31oi_1,input,0,0,2.496910,0.182287,0.071327
_246_/A2,sky130_fd_sc_hd__a31oi_1,input,0,0,2.863027,0.342137,0.175406
_246_/A3,sky130_fd_sc_hd__a31oi_1,input,0,0,3.439775,0.214948,0.207764
_246_/B1,sky130_fd_sc_hd__a31oi_1,input,0,0,2.876346,0.488177,0.117017
_246_/Y,sky130_fd_sc_hd__a31oi_1,output,0,21,2.496910,0.579012,0.149033
_247_/A,sky130_fd_sc_hd__inv_1,input,0,0,1.581096,0.000000,0.000000
_247_/Y,sky130_fd_sc_hd__inv_1,output,0,9,1.581096,0.142892,0.048429
_248_/A,sky130_fd_sc_hd__or4_1,input,0,0,2.819658,0.364782,0.323835
_248_/B,sky130_fd_sc_hd__or4_1,input,0,0,2.715905,0.287530,0.288613
_248_/C,sky130_fd_sc_hd__or4_1,input,0,0,2.834538,0.379069,0.329682
_248_/D,sky130_fd_sc_hd__or4_1,input,0,0,2.701416,0.278391,0.284475
_248_/X,sky130_fd_sc_hd__or4_1,output,0,11,2.701416,0.114213,0.302000
_249_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.982533,0.103592,0.075403
_249_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.990059,0.113095,0.077900
_249_/Y,sky130_fd_sc_hd__nor2_1,output,0,13,2.982533,0.253517,0.037174
_250_/A,sky130_fd_sc_hd__nor4_1,input,0,0,2.941280,0.113408,0.077997
_250_/B,sky130_fd_sc_hd__nor4_1,input,0,0,2.940037,0.113873,0.078054
_250_/C,sky130_fd_sc_hd__nor4_1,input,0,0,3.045850,0.104690,0.075556
_250_/D,sky130_fd_sc_hd__nor4_1,input,0,0,2.899614,0.379434,0.325417
_250_/Y,sky130_fd_sc_hd__nor4_1,output,0,13,2.899614,0.847119,0.078117
_251_/A,sky130_fd_sc_hd__nor4_1,input,0,0,3.046435,0.112667,0.077931
_251_/B,sky130_fd_sc_hd__nor4_1,input,0,0,3.054372,0.070617,0.066484
_251_/C,sky130_fd_sc_hd__nor4_1,input,0,0,3.026790,0.132162,0.082440
_251_/D,sky130_fd_sc_hd__nor4_1,input,0,0,2.992290,0.131899,0.082183
_251_/Y,sky130_fd_sc_hd__nor4_1,output,0,13,2.992290,0.841492,0.050073
_252_/A,sky130_fd_sc_hd__nand3_1,input,0,0,2.982533,0.253517,0.037174
_252_/B,sky130_fd_sc_hd__nand3_1,input,0,0,2.899614,0.847119,0.078117
_252_/C,sky130_fd_sc_hd__nand3_1,input,0,0,2.992290,0.841492,0.050073
_252_/Y,sky130_fd_sc_hd__nand3_1,output,0,11,2.899614,0.197910,0.161283
_253_/A,sky130_fd_sc_hd__nor4_1,input,0,0,2.671804,0.130893,0.082270
_253_/B,sky130_fd_sc_hd__nor4_1,input,0,0,2.582466,0.400544,0.335882
_253_/C,sky130_fd_sc_hd__nor4_1,input,0,0,2.701416,0.114213,0.302000
_253_/D,sky130_fd_sc_hd__nor4_1,input,0,0,2.899614,0.197910,0.161283
_253_/Y,sky130_fd_sc_hd__nor4_1,output,0,9,2.582466,0.853068,0.079918
_254_/A1,sky130_fd_sc_hd__a32o_1,input,0,0,1.946566,0.320606,0.107507
_254_/A2,sky130_fd_sc_hd__a32o_1,input,0,0,1.680734,0.142892,0.048429
_254_/A3,sky130_fd_sc_hd__a32o_1,input,0,0,3.094869,0.094493,0.072035
_254_/B1,sky130_fd_sc_hd__a32o_1,input,0,0,2.056688,0.446660,0.093911
_254_/B2,sky130_fd_sc_hd__a32o_1,input,0,0,1.688717,0.162988,0.067345
_254_/X,sky130_fd_sc_hd__a32o_1,output,0,2,1.680734,0.127455,0.096573
_255_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.830166,0.488177,0.117017
_255_/Y,sky130_fd_sc_hd__inv_1,output,0,17,2.830166,1.225924,0.423347
_256_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.767915,0.577494,0.168317
_256_/B,sky130_fd_sc_hd__nand2_1,input,0,0,1.602019,0.000000,0.000000
_256_/Y,sky130_fd_sc_hd__nand2_1,output,0,4,1.602019,0.107588,0.107950
_257_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.446882,0.577494,0.168317
_257_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,1.911122,0.238247,0.082488
_257_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,1.602019,0.107588,0.107950
_257_/Y,sky130_fd_sc_hd__o21ai_0,output,0,2,1.602019,0.375438,0.108893
_258_/A,sky130_fd_sc_hd__nor4_1,input,0,0,3.183919,0.238247,0.082488
_258_/B,sky130_fd_sc_hd__nor4_1,input,0,0,3.619786,0.400544,0.335882
_258_/C,sky130_fd_sc_hd__nor4_1,input,0,0,3.821022,0.585656,0.231379
_258_/D,sky130_fd_sc_hd__nor4_1,input,0,0,3.820944,0.237920,0.105370
_258_/Y,sky130_fd_sc_hd__nor4_1,output,0,4,3.183919,0.846073,0.097675
_259_/A1,sky130_fd_sc_hd__a221o_1,input,0,0,1.659761,0.000000,0.000000
_259_/A2,sky130_fd_sc_hd__a221o_1,input,0,0,2.785063,0.237920,0.105370
_259_/B1,sky130_fd_sc_hd__a221o_1,input,0,0,4.090622,1.803949,0.267934
_259_/B2,sky130_fd_sc_hd__a221o_1,input,0,0,2.029871,0.400544,0.335882
_259_/C1,sky130_fd_sc_hd__a221o_1,input,0,0,3.183919,0.846073,0.097675
_259_/X,sky130_fd_sc_hd__a221o_1,output,0,2,1.659761,0.121681,0.126859
_260_/A,sky130_fd_sc_hd__nand2_1,input,0,0,1.521633,0.320606,0.107507
_260_/B,sky130_fd_sc_hd__nand2_1,input,0,0,1.581096,0.142892,0.048429
_260_/Y,sky130_fd_sc_hd__nand2_1,output,0,4,1.521633,0.129246,0.083570
_261_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.119711,0.577494,0.168317
_261_/B,sky130_fd_sc_hd__nand2_1,input,0,0,1.506616,0.000000,0.000000
_261_/Y,sky130_fd_sc_hd__nand2_1,output,0,4,1.506616,0.131500,0.118179
_262_/A1,sky130_fd_sc_hd__o22ai_1,input,0,0,2.582465,0.094493,0.072035
_262_/A2,sky130_fd_sc_hd__o22ai_1,input,0,0,1.521633,0.129246,0.083570
_262_/B1,sky130_fd_sc_hd__o22ai_1,input,0,0,1.506616,0.131500,0.118179
_262_/B2,sky130_fd_sc_hd__o22ai_1,input,0,0,1.292609,0.000000,0.000000
_262_/Y,sky130_fd_sc_hd__o22ai_1,output,0,2,1.292609,0.377752,0.074933
ctrl/state/out[1]$_DFF_P_/D,sky130_fd_sc_hd__dfxtp_1,input,0,0,1.680734,0.127455,0.096573
ctrl/state/out[1]$_DFF_P_/Q,sky130_fd_sc_hd__dfxtp_1,output,0,13,1.688717,0.162988,0.067345
ctrl/state/out[1]$_DFF_P_/CLK,sky130_fd_sc_hd__dfxtp_1,input,1,0,1.688717,0.000000,0.000000
ctrl/state/out[2]$_DFF_P_/D,sky130_fd_sc_hd__dfxtp_1,input,0,0,1.292609,0.377752,0.074933
ctrl/state/out[2]$_DFF_P_/Q,sky130_fd_sc_hd__dfxtp_1,output,0,180,1.521633,0.320606,0.107507
ctrl/state/out[2]$_DFF_P_/CLK,sky130_fd_sc_hd__dfxtp_1,input,1,0,1.521633,0.000000,0.000000
dpath/a_lt_b$in0[0]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922616,0.120814,0.127982
dpath/a_lt_b$in0[0]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[0]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,213,2.181175,0.486244,0.373096
dpath/a_lt_b$in0[0]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.181175,0.000000,0.000000
dpath/a_lt_b$in0[10]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922616,0.120814,0.127982
dpath/a_lt_b$in0[10]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[10]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,147,1.916301,0.286677,0.291254
dpath/a_lt_b$in0[10]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.916301,0.000000,0.000000
dpath/a_lt_b$in0[11]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.872078,0.120814,0.127982
dpath/a_lt_b$in0[11]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[11]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,142,1.837997,0.228038,0.263644
dpath/a_lt_b$in0[11]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.837997,0.000000,0.000000
dpath/a_lt_b$in0[12]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922616,0.120814,0.127982
