pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_15417_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,7.028725,1.606304,0.319615
_15417_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,7.573436,1.909725,0.416178
_15417_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,4.532576,0.155348,0.087536
_15417_/Y,sky130_fd_sc_hd__a22oi_1,output,0,3352,4.532576,0.456252,0.307486
_15418_/A,sky130_fd_sc_hd__xor2_1,input,0,0,4.802515,0.259217,0.272265
_15418_/B,sky130_fd_sc_hd__xor2_1,input,0,0,5.838487,0.162923,0.089642
_15418_/X,sky130_fd_sc_hd__xor2_1,output,0,3341,4.802514,0.362671,0.091487
_15419_/A,sky130_fd_sc_hd__nand2_1,input,0,0,4.417630,0.186257,0.073389
_15419_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.503941,1.927545,0.421073
_15419_/Y,sky130_fd_sc_hd__nand2_1,output,0,3405,4.417630,0.201442,0.243261
_15420_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,4.646037,0.133780,0.082629
_15420_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,7.133779,1.606304,0.319615
_15420_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,7.678491,1.909725,0.416178
_15420_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,4.628350,0.134227,0.082636
_15420_/Y,sky130_fd_sc_hd__a22oi_1,output,0,3408,4.628350,0.456269,0.307486
_15421_/A,sky130_fd_sc_hd__nand2_1,input,0,0,4.513064,0.201442,0.243261
_15421_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.676930,0.131141,0.082239
_15421_/Y,sky130_fd_sc_hd__nand2_1,output,0,3389,4.513064,0.170730,0.087780
_15422_/A,sky130_fd_sc_hd__nand2_1,input,0,0,4.673114,0.186257,0.073389
_15422_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.759169,1.927545,0.421073
_15422_/Y,sky130_fd_sc_hd__nand2_1,output,0,3442,4.673114,0.193311,0.238212
_15423_/A1,sky130_fd_sc_hd__a22o_1,input,0,0,4.375481,0.117131,0.078806
_15423_/A2,sky130_fd_sc_hd__a22o_1,input,0,0,7.437620,1.606304,0.319615
_15423_/B1,sky130_fd_sc_hd__a22o_1,input,0,0,7.945046,1.909725,0.416178
_15423_/B2,sky130_fd_sc_hd__a22o_1,input,0,0,4.374969,0.117667,0.078883
_15423_/X,sky130_fd_sc_hd__a22o_1,output,0,3449,4.374969,0.331328,0.148804
_15424_/A,sky130_fd_sc_hd__xor2_1,input,0,0,4.673114,0.193311,0.238212
_15424_/B,sky130_fd_sc_hd__xor2_1,input,0,0,6.042821,0.100870,0.070335
_15424_/X,sky130_fd_sc_hd__xor2_1,output,0,3440,4.673114,0.362830,0.091491
_15425_/A1,sky130_fd_sc_hd__a22o_1,input,0,0,4.401879,0.155141,0.087519
_15425_/A2,sky130_fd_sc_hd__a22o_1,input,0,0,7.527017,1.606304,0.319615
_15425_/B1,sky130_fd_sc_hd__a22o_1,input,0,0,8.034444,1.909725,0.416178
_15425_/B2,sky130_fd_sc_hd__a22o_1,input,0,0,4.399570,0.154845,0.087367
_15425_/X,sky130_fd_sc_hd__a22o_1,output,0,3503,4.399570,0.331328,0.148804
_15426_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.264023,0.228949,0.084246
_15426_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,5.481493,1.927545,0.421073
_15426_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,5.398951,0.089651,0.067783
_15426_/Y,sky130_fd_sc_hd__a21oi_1,output,0,3486,4.264023,0.497224,0.231497
_15427_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.997211,0.186257,0.073389
_15427_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.083521,1.927545,0.421073
_15427_/Y,sky130_fd_sc_hd__nand2_1,output,0,3543,3.997211,0.201442,0.243261
_15428_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,4.615393,0.154902,0.087528
_15428_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,7.146909,1.606304,0.319615
_15428_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,7.691621,1.909725,0.416178
_15428_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,4.601416,0.155348,0.087536
_15428_/Y,sky130_fd_sc_hd__a22oi_1,output,0,3546,4.601416,0.456252,0.307486
_15429_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.997211,0.201442,0.243261
_15429_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.283414,0.131141,0.082239
_15429_/Y,sky130_fd_sc_hd__nand2_1,output,0,3536,3.997211,0.263049,0.132509
_15430_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.764880,0.186257,0.073389
_15430_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.758329,1.440468,0.331352
_15430_/Y,sky130_fd_sc_hd__nand2_1,output,0,3569,3.764880,0.195947,0.200893
_15431_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,4.126677,0.133780,0.082629
_15431_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,6.614419,1.606304,0.319615
_15431_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,7.159131,1.909725,0.416178
_15431_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,4.108991,0.134227,0.082636
_15431_/Y,sky130_fd_sc_hd__a22oi_1,output,0,3572,4.108991,0.456269,0.307486
_15432_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.764880,0.195947,0.200893
_15432_/B,sky130_fd_sc_hd__nand2_1,input,0,0,5.041643,0.130982,0.082281
_15432_/Y,sky130_fd_sc_hd__nand2_1,output,0,3555,3.764880,0.199102,0.100450
_15433_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.796719,0.195947,0.200893
_15433_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.699535,0.130982,0.082281
_15433_/Y,sky130_fd_sc_hd__nor2_1,output,0,3559,3.796719,0.248204,0.047072
_15434_/A,sky130_fd_sc_hd__inv_1,input,0,0,3.796719,0.248204,0.047072
_15434_/Y,sky130_fd_sc_hd__inv_1,output,0,3557,3.796719,0.193161,0.081119
_15435_/A1,sky130_fd_sc_hd__o311ai_2,input,0,0,5.061237,0.369005,0.180878
_15435_/A2,sky130_fd_sc_hd__o311ai_2,input,0,0,5.633931,0.639972,0.262520
_15435_/A3,sky130_fd_sc_hd__o311ai_2,input,0,0,5.750355,1.289062,0.235049
_15435_/B1,sky130_fd_sc_hd__o311ai_2,input,0,0,4.813843,0.193161,0.081119
_15435_/C1,sky130_fd_sc_hd__o311ai_2,input,0,0,5.083505,0.109534,0.077089
_15435_/Y,sky130_fd_sc_hd__o311ai_2,output,0,3540,4.813843,0.796944,0.169277
_15436_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.323458,0.201442,0.243261
_15436_/B,sky130_fd_sc_hd__nor2_1,input,0,0,5.594345,0.131141,0.082239
_15436_/Y,sky130_fd_sc_hd__nor2_1,output,0,3536,4.323458,0.485224,0.072033
_15437_/A,sky130_fd_sc_hd__and3_1,input,0,0,4.364419,0.228949,0.084246
_15437_/B,sky130_fd_sc_hd__and3_1,input,0,0,5.516463,1.927545,0.421073
_15437_/C,sky130_fd_sc_hd__and3_1,input,0,0,5.769812,0.089651,0.067783
_15437_/X,sky130_fd_sc_hd__and3_1,output,0,3490,4.364419,0.200604,0.113517
_15438_/A1,sky130_fd_sc_hd__a311oi_1,input,0,0,5.128318,0.263049,0.132509
_15438_/A2,sky130_fd_sc_hd__a311oi_1,input,0,0,5.369034,0.111596,0.077738
